Node,stress,X,Y,Z
58542  ,1.150e-02   ,300  ,2146  ,-76.5
58543  ,1.261e-02   ,300  ,2150  ,-76.5
58544  ,1.284e-02   ,300  ,2154  ,-76.5
58545  ,1.304e-02   ,300  ,2158  ,-76.5
58546  ,1.308e-02   ,300  ,2162  ,-76.5
58547  ,1.211e-02   ,300  ,2166  ,-76.5
58548  ,1.150e-02   ,300  ,2170  ,-76.5
58549  ,1.645e-02   ,300  ,2174  ,-76.5
58550  ,1.417e-02   ,300  ,2178  ,-76.5
58551  ,1.436e-02   ,300  ,2182  ,-76.5
58552  ,1.475e-02   ,300  ,2186  ,-76.5
58553  ,1.355e-02   ,300  ,2190  ,-76.5
58554  ,1.288e-02   ,300  ,2194  ,-76.5
58555  ,1.422e-02   ,300  ,2198  ,-76.5
58556  ,1.647e-02   ,300  ,2202  ,-76.5
58557  ,1.309e-02   ,300  ,2206  ,-76.5
58558  ,1.590e-02   ,300  ,2210  ,-76.5
58559  ,1.652e-02   ,300  ,2214  ,-76.5
58560  ,1.688e-02   ,300  ,2218  ,-76.5
58561  ,1.474e-02   ,300  ,2222  ,-76.5
58562  ,1.558e-02   ,300  ,2226  ,-76.5
58563  ,1.654e-02   ,300  ,2230  ,-76.5
58564  ,1.935e-02   ,300  ,2234  ,-76.5
58565  ,1.903e-02   ,300  ,2238  ,-76.5
58566  ,1.927e-02   ,300  ,2242  ,-76.5
58567  ,1.972e-02   ,300  ,2246  ,-76.5
