Node  ,stress,X,Y,Z
92431  ,1.276e-01   ,300  ,1737.7  ,-76.5
92432  ,1.020e-01   ,300  ,1739.2  ,-76.5
92433  ,1.296e-01   ,300  ,1740.7  ,-76.5
92434  ,1.058e-01   ,300  ,1742.3  ,-76.5
92435  ,1.271e-01   ,300  ,1743.8  ,-76.5
92436  ,1.096e-01   ,300  ,1745.4  ,-76.5
92437  ,1.264e-01   ,300  ,1746.9  ,-76.5
92438  ,1.518e-01   ,300  ,1748.5  ,-76.5
93737  ,1.912e-01   ,300  ,1750  ,-75
93744  ,1.551e-01   ,300  ,1748.5  ,-73.5
93745  ,1.207e-01   ,300  ,1746.9  ,-73.5
93746  ,1.310e-01   ,300  ,1745.4  ,-73.5
93747  ,1.145e-01   ,300  ,1743.8  ,-73.5
93748  ,1.121e-01   ,300  ,1742.3  ,-73.5
93749  ,1.223e-01   ,300  ,1740.7  ,-73.5
93750  ,1.142e-01   ,300  ,1739.2  ,-73.5
93751  ,1.032e-01   ,300  ,1737.7  ,-73.5
93752  ,1.255e-01   ,300  ,1736.1  ,-73.5
93753  ,1.123e-01   ,300  ,1734.6  ,-73.5
93754  ,1.046e-01   ,300  ,1733  ,-73.5
93755  ,9.977e-02   ,300  ,1731.5  ,-73.5
93756  ,1.135e-01   ,300  ,1729.9  ,-73.5
93757  ,1.144e-01   ,300  ,1728.4  ,-73.5
93758  ,1.105e-01   ,300  ,1726.9  ,-73.5
93759  ,1.128e-01   ,300  ,1725.3  ,-73.5
93760  ,9.844e-02   ,300  ,1723.8  ,-73.5
93761  ,1.143e-01   ,300  ,1722.2  ,-73.5
93762  ,9.904e-02   ,300  ,1720.7  ,-73.5
93763  ,1.083e-01   ,300  ,1719.1  ,-73.5
93764  ,9.079e-02   ,300  ,1717.6  ,-73.5
93765  ,9.711e-02   ,300  ,1716  ,-73.5
93766  ,1.254e-01   ,300  ,1714.5  ,-73.5
93767  ,1.086e-01   ,300  ,1713  ,-73.5
93768  ,9.191e-02   ,300  ,1711.4  ,-73.5
93769  ,1.011e-01   ,300  ,1709.9  ,-73.5
93770  ,1.107e-01   ,300  ,1708.3  ,-73.5
93771  ,1.000e-01   ,300  ,1706.8  ,-73.5
