Location,stress,X,Y,Z
68208  ,5.940e-02   ,305  ,483.94  ,-73.5
68212  ,3.442e-02   ,305  ,1828.5  ,-74.992
68222  ,3.161e-02   ,305  ,1228.5  ,-76.484
68223  ,2.520e-02   ,305  ,1228.5  ,-74.992
68234  ,2.262e-02   ,305  ,1497.8  ,-74.992
68242  ,2.779e-02   ,305  ,1228.5  ,-73.5
68250  ,2.530e-02   ,305  ,1046.7  ,-74.992
68251  ,3.318e-02   ,305  ,1044.5  ,-76.484
68252  ,2.438e-02   ,305  ,1044.5  ,-74.992
68261  ,2.663e-02   ,305  ,1044.5  ,-73.5
68262  ,6.549e-02   ,305  ,2555.5  ,-73.5
68277  ,2.713e-02   ,305  ,260.58  ,-73.5
68279  ,2.354e-02   ,305  ,258.39  ,-74.992
68280  ,2.350e-02   ,305  ,1471.5  ,-74.992
68286  ,2.406e-02   ,305  ,1473.7  ,-74.992
68287  ,2.750e-02   ,305  ,1473.7  ,-73.5
68292  ,2.755e-02   ,305  ,2314.6  ,-74.992
68293  ,3.609e-02   ,305  ,2314.6  ,-76.484
68296  ,2.377e-02   ,305  ,1475.9  ,-74.992
68299  ,2.220e-02   ,305  ,2067.2  ,-74.992
68300  ,3.124e-02   ,305  ,2065  ,-76.484
68301  ,2.260e-02   ,305  ,2065  ,-74.992
68321  ,2.477e-02   ,305  ,2251.1  ,-74.992
68327  ,2.888e-02   ,305  ,2253.3  ,-73.5
68329  ,2.488e-02   ,305  ,1815.3  ,-73.5
68331  ,2.611e-02   ,305  ,724.82  ,-74.992
68332  ,2.722e-02   ,305  ,722.63  ,-74.992
68333  ,3.104e-02   ,305  ,724.82  ,-73.5
68338  ,3.415e-02   ,305  ,724.82  ,-76.484
68349  ,5.526e-02   ,305  ,407.3  ,-74.992
68352  ,7.384e-02   ,305  ,409.49  ,-76.484
68353  ,5.687e-02   ,305  ,409.49  ,-74.992
68355  ,6.835e-02   ,305  ,409.49  ,-73.5
68365  ,2.340e-02   ,305  ,2185.4  ,-74.992
68378  ,2.667e-02   ,305  ,2183.2  ,-73.5
68382  ,3.171e-02   ,305  ,2183.2  ,-76.484
68408  ,2.658e-02   ,305  ,2266.4  ,-74.992
68409  ,2.689e-02   ,305  ,2264.2  ,-74.992
68410  ,2.987e-02   ,305  ,2266.4  ,-73.5
68412  ,2.550e-02   ,305  ,2268.6  ,-74.992
68413  ,3.478e-02   ,305  ,2266.4  ,-76.484
68432  ,5.503e-02   ,305  ,433.58  ,-74.992
68438  ,6.579e-02   ,305  ,435.77  ,-73.5
68440  ,2.399e-02   ,305  ,1101.5  ,-74.992
68443  ,4.853e-02   ,305  ,477.37  ,-74.992
68459  ,6.062e-02   ,305  ,475.18  ,-73.5
68465  ,6.480e-02   ,305  ,475.18  ,-76.484
68488  ,5.949e-02   ,305  ,2634.3  ,-74.992
68489  ,6.859e-02   ,305  ,2634.3  ,-73.5
68500  ,3.751e-02   ,305  ,2719.7  ,-74.992
68506  ,4.587e-02   ,305  ,2721.9  ,-76.484
68510  ,3.360e-02   ,305  ,2724.1  ,-74.992
68525  ,4.004e-02   ,305  ,610.95  ,-73.5
68530  ,2.863e-01   ,305  ,102.92  ,-76.484
68532  ,2.337e-01   ,305  ,102.92  ,-74.992
68533  ,2.978e-01   ,305  ,102.92  ,-73.5
68539  ,2.750e-02   ,305  ,670.07  ,-74.992
68550  ,3.377e-02   ,305  ,672.26  ,-73.5
68575  ,3.105e-02   ,305  ,1394.9  ,-76.484
68576  ,2.432e-02   ,305  ,1394.9  ,-74.992
68579  ,2.513e-02   ,305  ,1782.5  ,-74.992
68599  ,2.666e-02   ,305  ,1784.7  ,-73.5
68607  ,4.788e-02   ,305  ,494.89  ,-74.992
68608  ,6.294e-02   ,305  ,492.7  ,-76.484
68609  ,4.847e-02   ,305  ,492.7  ,-74.992
68625  ,6.815e-01   ,305  ,10.949  ,-76.484
68626  ,5.575e-01   ,305  ,13.139  ,-74.992
68627  ,5.519e-01   ,305  ,10.949  ,-74.992
68650  ,2.261e-02   ,305  ,834.31  ,-74.992
68651  ,2.365e-02   ,305  ,832.12  ,-74.992
68652  ,2.720e-02   ,305  ,834.31  ,-73.5
68661  ,1.072e-02   ,305  ,2763.5  ,-74.992
68662  ,1.169e-02   ,305  ,2761.3  ,-74.992
68663  ,1.293e-02   ,305  ,2761.3  ,-73.5
68677  ,3.873e-01   ,305  ,76.642  ,-76.484
68681  ,3.272e-01   ,305  ,74.453  ,-74.992
68704  ,4.161e-02   ,305  ,199.27  ,-76.484
68706  ,3.241e-01   ,305  ,2927.7  ,-74.992
68707  ,3.254e-01   ,305  ,2925.5  ,-74.992
68708  ,4.122e-01   ,305  ,2927.7  ,-73.5
68716  ,3.705e-01   ,305  ,2919  ,-73.5
68730  ,2.391e-02   ,305  ,858.39  ,-74.992
68731  ,3.157e-02   ,305  ,856.2  ,-76.484
68736  ,3.294e-02   ,305  ,768.61  ,-76.484
68749  ,2.439e-02   ,305  ,768.61  ,-74.992
68750  ,2.307e-02   ,305  ,766.42  ,-74.992
68751  ,2.860e-02   ,305  ,768.61  ,-73.5
68766  ,5.127e-02   ,305  ,321.9  ,-74.992
68767  ,5.279e-02   ,305  ,319.71  ,-74.992
68768  ,6.150e-02   ,305  ,321.9  ,-73.5
68775  ,1.460e-01   ,305  ,135.77  ,-74.992
68779  ,6.661e-02   ,305  ,321.9  ,-76.484
68783  ,1.848e-01   ,305  ,137.96  ,-73.5
68796  ,5.775e-02   ,305  ,492.7  ,-73.5
68801  ,3.185e-02   ,305  ,860.58  ,-76.484
68817  ,2.592e-02   ,305  ,251.82  ,-76.484
68821  ,2.043e-02   ,305  ,251.82  ,-73.5
68822  ,1.897e-02   ,305  ,251.82  ,-74.992
68823  ,1.767e-02   ,305  ,249.64  ,-74.992
68828  ,3.128e-02   ,305  ,613.14  ,-74.992
68831  ,3.292e-02   ,305  ,615.33  ,-74.992
68832  ,3.922e-02   ,305  ,615.33  ,-73.5
68838  ,3.194e-02   ,305  ,1180.3  ,-76.484
68861  ,5.252e-02   ,305  ,300  ,-73.5
68884  ,5.624e-02   ,305  ,505.84  ,-73.5
68885  ,2.508e-02   ,305  ,1524.1  ,-74.992
68886  ,3.226e-02   ,305  ,1521.9  ,-76.484
68887  ,2.457e-02   ,305  ,1521.9  ,-74.992
68889  ,4.738e-02   ,305  ,505.84  ,-74.992
68890  ,4.805e-02   ,305  ,503.65  ,-74.992
68899  ,4.289e-02   ,305  ,1429.9  ,-73.5
68906  ,2.544e-02   ,305  ,2281.8  ,-74.992
68912  ,2.713e-02   ,305  ,1745.3  ,-73.5
68913  ,2.449e-02   ,305  ,1738.7  ,-74.992
68915  ,3.414e-02   ,305  ,2283.9  ,-76.484
68927  ,2.963e-02   ,305  ,678.83  ,-74.992
68933  ,2.432e-02   ,305  ,1734.3  ,-74.992
68943  ,3.340e-02   ,305  ,681.02  ,-73.5
68959  ,2.198e-02   ,305  ,2132.8  ,-74.992
68960  ,3.115e-02   ,305  ,2130.7  ,-76.484
68961  ,2.405e-02   ,305  ,2130.7  ,-74.992
68970  ,2.815e-02   ,305  ,1819.7  ,-73.5
68977  ,4.689e-02   ,305  ,2454.7  ,-74.992
68978  ,3.994e-02   ,305  ,2452.6  ,-74.992
68979  ,5.377e-02   ,305  ,2454.7  ,-73.5
68980  ,5.264e-02   ,305  ,2454.7  ,-76.484
69001  ,2.716e-02   ,305  ,2065  ,-73.5
69004  ,2.337e-02   ,305  ,2062.8  ,-74.992
69006  ,2.661e-02   ,305  ,956.93  ,-73.5
69010  ,2.390e-02   ,305  ,954.74  ,-74.992
69020  ,2.325e-02   ,305  ,2146  ,-74.992
69023  ,2.386e-02   ,305  ,1329.2  ,-74.992
69024  ,2.758e-02   ,305  ,1329.2  ,-73.5
69034  ,5.762e-02   ,305  ,416.06  ,-74.992
69040  ,7.349e-02   ,305  ,413.87  ,-76.484
69060  ,5.000e-02   ,305  ,324.09  ,-74.992
69061  ,2.774e-01   ,305  ,2916.8  ,-74.992
69078  ,5.063e-01   ,305  ,21.898  ,-74.992
69086  ,6.280e-01   ,305  ,24.088  ,-73.5
69090  ,2.878e-02   ,305  ,994.16  ,-74.992
69099  ,3.150e-02   ,305  ,991.97  ,-76.484
69100  ,3.638e-02   ,305  ,991.97  ,-74.992
69111  ,4.462e-02   ,305  ,991.97  ,-73.5
69123  ,5.204e-02   ,305  ,2669.3  ,-74.992
69124  ,5.325e-02   ,305  ,2667.2  ,-74.992
69125  ,6.296e-02   ,305  ,2669.3  ,-73.5
69143  ,8.519e-02   ,305  ,2465.7  ,-74.992
69145  ,3.724e-02   ,305  ,582.48  ,-74.992
69149  ,3.768e-02   ,305  ,580.29  ,-74.992
69150  ,3.756e-02   ,305  ,578.1  ,-74.992
69151  ,4.412e-02   ,305  ,580.29  ,-73.5
69170  ,2.038e-02   ,305  ,2748.2  ,-73.5
69174  ,1.575e-02   ,305  ,2750.4  ,-74.992
69175  ,2.586e-02   ,305  ,2748.2  ,-76.484
69176  ,1.820e-02   ,305  ,2748.2  ,-74.992
69182  ,3.230e-02   ,305  ,700.73  ,-74.992
69185  ,4.502e-02   ,305  ,2428.5  ,-73.5
69192  ,4.150e-02   ,305  ,702.92  ,-76.484
69207  ,2.263e-02   ,305  ,1195.6  ,-74.992
69209  ,2.289e-02   ,305  ,1197.8  ,-74.992
69210  ,2.696e-02   ,305  ,1197.8  ,-73.5
69213  ,3.126e-02   ,305  ,1197.8  ,-76.484
69217  ,2.310e-02   ,305  ,1200  ,-74.992
69234  ,2.812e-02   ,305  ,1977.4  ,-73.5
69235  ,5.408e-02   ,305  ,448.91  ,-74.992
69237  ,6.999e-02   ,305  ,448.91  ,-76.484
69252  ,2.781e-02   ,305  ,1627  ,-73.5
69254  ,2.728e-02   ,305  ,1981.8  ,-73.5
69256  ,2.371e-02   ,305  ,1624.8  ,-74.992
69266  ,3.576e-02   ,305  ,280.29  ,-74.992
69271  ,2.310e-02   ,305  ,1896.4  ,-74.992
69278  ,3.734e-02   ,305  ,284.67  ,-74.992
69279  ,4.851e-02   ,305  ,282.48  ,-76.484
69280  ,3.642e-02   ,305  ,282.48  ,-74.992
69285  ,1.139e-01   ,305  ,148.91  ,-74.992
69287  ,1.457e-01   ,305  ,151.09  ,-73.5
69289  ,1.117e-01   ,305  ,153.28  ,-74.992
69294  ,2.447e-02   ,305  ,1732.1  ,-74.992
69295  ,2.443e-02   ,305  ,1729.9  ,-74.992
69296  ,2.782e-02   ,305  ,1732.1  ,-73.5
69312  ,2.415e-02   ,305  ,1526.3  ,-74.992
69313  ,2.808e-02   ,305  ,1526.3  ,-73.5
69319  ,3.161e-02   ,305  ,1526.3  ,-76.484
69333  ,4.255e-02   ,305  ,547.45  ,-74.992
69345  ,5.375e-02   ,305  ,549.64  ,-76.484
69350  ,4.944e-02   ,305  ,549.64  ,-73.5
69357  ,3.257e-02   ,305  ,764.23  ,-76.484
69374  ,3.185e-02   ,305  ,1648.9  ,-76.484
69375  ,2.502e-02   ,305  ,1655.5  ,-74.992
69378  ,2.389e-02   ,305  ,902.19  ,-74.992
69388  ,2.405e-02   ,305  ,900  ,-74.992
69389  ,2.368e-02   ,305  ,897.81  ,-74.992
69390  ,2.749e-02   ,305  ,900  ,-73.5
69407  ,3.161e-02   ,305  ,1618.2  ,-76.484
69408  ,2.382e-02   ,305  ,1618.2  ,-74.992
69418  ,2.305e-02   ,305  ,1616.1  ,-74.992
69419  ,2.755e-02   ,305  ,1618.2  ,-73.5
69425  ,1.039e-01   ,305  ,155.47  ,-74.992
69426  ,1.351e-01   ,305  ,155.47  ,-73.5
69429  ,3.183e-02   ,305  ,1338  ,-76.484
69430  ,2.413e-02   ,305  ,1338  ,-74.992
69434  ,1.277e-01   ,305  ,155.47  ,-76.484
69436  ,2.288e-02   ,305  ,1327  ,-74.992
69445  ,3.187e-02   ,305  ,1329.2  ,-76.484
69450  ,3.295e-02   ,305  ,1171.5  ,-76.484
69453  ,2.406e-02   ,305  ,1175.9  ,-74.992
69460  ,2.405e-02   ,305  ,1083.9  ,-74.992
69461  ,2.515e-02   ,305  ,1081.8  ,-74.992
69462  ,2.797e-02   ,305  ,1083.9  ,-73.5
69470  ,3.163e-02   ,305  ,904.38  ,-76.484
69475  ,2.386e-02   ,305  ,904.38  ,-74.992
69476  ,2.731e-02   ,305  ,904.38  ,-73.5
69483  ,3.130e-02   ,305  ,1009.5  ,-76.484
69500  ,2.380e-02   ,305  ,1270.1  ,-74.992
69503  ,2.361e-02   ,305  ,1272.3  ,-74.992
69504  ,3.181e-02   ,305  ,1272.3  ,-76.484
69506  ,3.429e-02   ,305  ,1013.9  ,-76.484
69513  ,6.535e-01   ,305  ,2984.7  ,-74.992
69514  ,6.694e-01   ,305  ,2982.5  ,-74.992
69515  ,6.451e-01   ,305  ,2984.7  ,-73.5
69520  ,5.241e-01   ,305  ,2986.9  ,-74.992
69522  ,8.050e-01   ,305  ,2984.7  ,-76.484
69527  ,3.067e-02   ,305  ,869.34  ,-73.5
69532  ,2.260e-02   ,305  ,867.15  ,-74.992
69549  ,5.356e-02   ,305  ,464.23  ,-74.992
69560  ,6.263e-02   ,305  ,466.42  ,-73.5
69580  ,7.394e-02   ,305  ,356.93  ,-76.484
69590  ,2.474e-02   ,305  ,1134.3  ,-74.992
69595  ,5.734e-02   ,305  ,356.93  ,-74.992
69600  ,3.143e-02   ,305  ,1136.5  ,-76.484
69612  ,4.373e-02   ,305  ,610.95  ,-76.484
69620  ,3.282e-02   ,305  ,610.95  ,-74.992
69621  ,2.305e-02   ,305  ,1905.1  ,-74.992
69624  ,4.883e-01   ,305  ,30.657  ,-74.992
69636  ,4.637e-01   ,305  ,35.036  ,-74.992
69642  ,5.960e-01   ,305  ,32.847  ,-73.5
69653  ,2.388e-02   ,305  ,790.51  ,-74.992
69654  ,2.376e-02   ,305  ,788.32  ,-74.992
69655  ,2.786e-02   ,305  ,790.51  ,-73.5
69683  ,5.128e-02   ,305  ,2367.2  ,-73.5
69687  ,3.469e-01   ,305  ,2914.6  ,-76.484
69688  ,2.778e-01   ,305  ,2914.6  ,-74.992
69697  ,6.797e-02   ,305  ,2638.7  ,-73.5
69701  ,7.915e-02   ,305  ,2634.3  ,-76.484
69706  ,2.070e-01   ,305  ,2886.1  ,-74.992
69723  ,5.607e-02   ,305  ,2474.5  ,-74.992
69724  ,7.603e-02   ,305  ,2472.3  ,-76.484
69725  ,5.932e-02   ,305  ,2472.3  ,-74.992
69730  ,2.501e-01   ,305  ,2883.9  ,-73.5
69733  ,5.093e-02   ,305  ,2476.6  ,-73.5
69738  ,2.971e-02   ,305  ,2270.8  ,-73.5
69741  ,2.383e-02   ,305  ,2273  ,-74.992
69742  ,3.368e-02   ,305  ,2270.8  ,-76.484
69743  ,2.492e-02   ,305  ,2270.8  ,-74.992
69763  ,2.324e-02   ,305  ,889.05  ,-74.992
69770  ,3.093e-02   ,305  ,891.24  ,-76.484
69774  ,2.310e-02   ,305  ,891.24  ,-74.992
69775  ,2.764e-02   ,305  ,891.24  ,-73.5
69797  ,5.172e-02   ,305  ,2546.7  ,-74.992
69798  ,4.961e-02   ,305  ,2544.5  ,-74.992
69799  ,6.264e-02   ,305  ,2546.7  ,-73.5
69814  ,3.438e-02   ,305  ,808.03  ,-76.484
69823  ,3.146e-02   ,305  ,2148.2  ,-76.484
69824  ,2.334e-02   ,305  ,2148.2  ,-74.992
69829  ,3.461e-02   ,305  ,1810.9  ,-76.484
69837  ,2.772e-02   ,305  ,1898.5  ,-73.5
69843  ,3.242e-02   ,305  ,1898.5  ,-76.484
69844  ,2.421e-02   ,305  ,1898.5  ,-74.992
69846  ,3.140e-02   ,305  ,1469.3  ,-76.484
69847  ,2.359e-02   ,305  ,1469.3  ,-74.992
69850  ,2.736e-02   ,305  ,1469.3  ,-73.5
69855  ,3.452e-02   ,305  ,1780.3  ,-74.992
69856  ,2.795e-02   ,305  ,1780.3  ,-73.5
69876  ,3.172e-02   ,305  ,1902.9  ,-76.484
69878  ,3.019e-02   ,305  ,2340.9  ,-74.992
69879  ,3.471e-02   ,305  ,2340.9  ,-73.5
69881  ,3.234e-02   ,305  ,1736.5  ,-76.484
69882  ,2.421e-02   ,305  ,1736.5  ,-74.992
69889  ,2.789e-02   ,305  ,1736.5  ,-73.5
69904  ,8.148e-02   ,305  ,378.83  ,-74.992
69909  ,3.133e-02   ,305  ,1644.5  ,-76.484
69919  ,2.407e-02   ,305  ,1318.2  ,-74.992
69920  ,2.366e-02   ,305  ,1322.6  ,-74.992
69921  ,3.182e-02   ,305  ,1320.4  ,-76.484
69922  ,2.435e-02   ,305  ,1320.4  ,-74.992
69925  ,2.766e-02   ,305  ,1320.4  ,-73.5
69927  ,2.717e-02   ,305  ,1482.5  ,-73.5
69941  ,3.874e-02   ,305  ,2794.2  ,-74.992
69942  ,2.754e-02   ,305  ,2792  ,-76.484
69943  ,3.624e-02   ,305  ,2792  ,-74.992
69948  ,4.312e-02   ,305  ,2792  ,-73.5
69974  ,5.479e-01   ,305  ,41.606  ,-73.5
69988  ,2.796e-02   ,305  ,1338  ,-73.5
69991  ,2.480e-02   ,305  ,1920.4  ,-74.992
69992  ,2.494e-02   ,305  ,1918.2  ,-74.992
69993  ,2.814e-02   ,305  ,1920.4  ,-73.5
69994  ,5.209e-02   ,305  ,2811.7  ,-74.992
69997  ,7.117e-02   ,305  ,2813.9  ,-73.5
70011  ,6.568e-02   ,305  ,2813.9  ,-76.484
70025  ,4.224e-02   ,305  ,2805.1  ,-74.992
70026  ,4.915e-02   ,305  ,2805.1  ,-76.484
70028  ,3.461e-02   ,305  ,1167.2  ,-76.484
70029  ,3.570e-02   ,305  ,604.38  ,-74.992
70030  ,4.599e-02   ,305  ,602.19  ,-76.484
70031  ,3.545e-02   ,305  ,602.19  ,-74.992
70039  ,4.114e-02   ,305  ,602.19  ,-73.5
70041  ,2.371e-02   ,305  ,1173.7  ,-74.992
70042  ,2.744e-02   ,305  ,1175.9  ,-73.5
70053  ,2.691e-02   ,305  ,1009.5  ,-73.5
70070  ,3.106e-02   ,305  ,2161.3  ,-76.484
70074  ,3.787e-02   ,305  ,2397.8  ,-73.5
70087  ,2.745e-02   ,305  ,864.96  ,-73.5
70089  ,3.201e-02   ,305  ,1727.7  ,-76.484
70090  ,2.420e-02   ,305  ,1727.7  ,-74.992
70092  ,4.228e-02   ,305  ,689.78  ,-76.484
70105  ,4.077e-01   ,305  ,48.175  ,-74.992
70109  ,4.062e-01   ,305  ,50.365  ,-74.992
70110  ,5.046e-01   ,305  ,50.365  ,-73.5
70130  ,3.733e-02   ,305  ,573.72  ,-74.992
70131  ,4.983e-02   ,305  ,571.53  ,-76.484
70132  ,3.897e-02   ,305  ,571.53  ,-74.992
70135  ,5.126e-02   ,305  ,567.15  ,-76.484
70136  ,5.512e-02   ,305  ,365.69  ,-74.992
70137  ,6.695e-02   ,305  ,365.69  ,-73.5
70142  ,2.356e-02   ,305  ,1009.5  ,-74.992
70152  ,1.646e-01   ,305  ,127.01  ,-74.992
70159  ,2.018e-01   ,305  ,129.2  ,-73.5
70163  ,6.835e-02   ,305  ,405.11  ,-73.5
70182  ,2.449e-02   ,305  ,2741.6  ,-74.992
70185  ,2.201e-02   ,305  ,2743.8  ,-74.992
70186  ,2.496e-02   ,305  ,2743.8  ,-73.5
70187  ,2.020e-02   ,305  ,2746  ,-74.992
70188  ,3.036e-02   ,305  ,2743.8  ,-76.484
70213  ,4.152e-01   ,305  ,72.263  ,-73.5
70221  ,2.755e-02   ,305  ,838.69  ,-73.5
70224  ,2.020e-01   ,305  ,113.87  ,-74.992
70228  ,1.940e-01   ,305  ,116.06  ,-74.992
70229  ,2.454e-01   ,305  ,116.06  ,-73.5
70238  ,1.896e-01   ,305  ,118.25  ,-74.992
70246  ,6.003e-01   ,305  ,2962.8  ,-76.484
70247  ,4.425e-01   ,305  ,2962.8  ,-74.992
70256  ,2.350e-02   ,305  ,1894.2  ,-74.992
70257  ,2.738e-02   ,305  ,1894.2  ,-73.5
70259  ,3.161e-02   ,305  ,1894.2  ,-76.484
70262  ,2.930e-01   ,305  ,83.212  ,-74.992
70267  ,3.504e-01   ,305  ,85.401  ,-76.484
70268  ,2.856e-01   ,305  ,85.401  ,-74.992
70270  ,3.590e-01   ,305  ,85.401  ,-73.5
70281  ,4.559e-02   ,305  ,2382.5  ,-74.992
70283  ,4.956e-02   ,305  ,2380.3  ,-74.992
70284  ,5.582e-02   ,305  ,2380.3  ,-73.5
70290  ,6.123e-02   ,305  ,2796.4  ,-73.5
70292  ,4.286e-02   ,305  ,2796.4  ,-74.992
70294  ,2.504e-02   ,305  ,1171.5  ,-74.992
70307  ,3.175e-02   ,305  ,271.53  ,-74.992
70308  ,4.055e-02   ,305  ,269.34  ,-76.484
70309  ,2.997e-02   ,305  ,269.34  ,-74.992
70315  ,2.779e-02   ,305  ,267.15  ,-74.992
70316  ,3.494e-02   ,305  ,269.34  ,-73.5
70317  ,2.718e-02   ,305  ,926.28  ,-73.5
70335  ,4.756e-02   ,305  ,508.03  ,-74.992
70339  ,5.535e-02   ,305  ,510.22  ,-73.5
70340  ,5.937e-02   ,305  ,394.16  ,-74.992
70351  ,7.757e-01   ,305  ,2.1898  ,-74.992
70357  ,6.467e-01   ,305  ,-3.5328E-13  ,-74.992
70358  ,6.138e-01   ,305  ,2.1898  ,-73.5
70364  ,9.038e-01   ,305  ,2.1898  ,-76.484
70371  ,5.640e-02   ,305  ,2533.6  ,-74.992
70372  ,7.398e-02   ,305  ,2533.6  ,-76.484
70381  ,5.929e-02   ,305  ,523.36  ,-76.484
70383  ,2.905e-02   ,305  ,1565.7  ,-73.5
70385  ,3.292e-01   ,305  ,72.263  ,-74.992
70386  ,3.382e-01   ,305  ,70.073  ,-74.992
70387  ,2.810e-01   ,305  ,78.832  ,-74.992
70388  ,3.054e-01   ,305  ,76.642  ,-74.992
70389  ,3.950e-01   ,305  ,76.642  ,-73.5
70398  ,1.588e-01   ,305  ,2853.3  ,-73.5
70405  ,2.608e-02   ,305  ,996.35  ,-74.992
70406  ,2.843e-02   ,305  ,996.35  ,-73.5
70418  ,2.307e-02   ,305  ,1677.4  ,-74.992
70422  ,2.291e-02   ,305  ,1679.6  ,-74.992
70423  ,2.750e-02   ,305  ,1679.6  ,-73.5
70424  ,4.478e-01   ,305  ,39.416  ,-74.992
70425  ,5.600e-01   ,305  ,37.226  ,-76.484
70426  ,4.516e-01   ,305  ,37.226  ,-74.992
70439  ,2.467e-02   ,305  ,1708  ,-74.992
70442  ,3.230e-02   ,305  ,1705.8  ,-76.484
70451  ,3.122e-02   ,305  ,943.8  ,-76.484
70458  ,2.353e-02   ,305  ,1705.8  ,-74.992
70459  ,2.261e-02   ,305  ,1703.6  ,-74.992
70460  ,2.735e-02   ,305  ,1705.8  ,-73.5
70470  ,2.792e-02   ,305  ,1955.5  ,-73.5
70472  ,2.413e-02   ,305  ,1953.3  ,-74.992
70473  ,2.379e-02   ,305  ,1364.2  ,-74.992
70474  ,2.778e-02   ,305  ,1364.2  ,-73.5
70475  ,2.341e-02   ,305  ,1957.7  ,-74.992
70479  ,3.210e-02   ,305  ,1955.5  ,-76.484
70481  ,2.315e-02   ,305  ,1274.5  ,-74.992
70482  ,2.714e-02   ,305  ,1272.3  ,-73.5
70484  ,3.328e-02   ,305  ,665.69  ,-74.992
70488  ,3.211e-02   ,305  ,663.5  ,-73.5
70506  ,3.826e-02   ,305  ,2437.2  ,-74.992
70507  ,4.551e-02   ,305  ,2437.2  ,-73.5
70509  ,2.520e-02   ,305  ,1259.1  ,-73.5
70518  ,4.980e-02   ,305  ,2437.2  ,-76.484
70529  ,2.382e-02   ,305  ,2023.4  ,-74.992
70537  ,3.227e-02   ,305  ,2021.2  ,-76.484
70538  ,2.365e-02   ,305  ,2021.2  ,-74.992
70544  ,3.099e-02   ,305  ,2034.3  ,-76.484
70545  ,2.323e-02   ,305  ,2034.3  ,-74.992
70549  ,2.731e-02   ,305  ,2034.3  ,-73.5
70553  ,2.383e-02   ,305  ,2032.1  ,-74.992
70574  ,2.143e-01   ,305  ,124.82  ,-76.484
70575  ,1.719e-01   ,305  ,124.82  ,-74.992
70577  ,1.788e-01   ,305  ,122.63  ,-74.992
70578  ,2.181e-01   ,305  ,124.82  ,-73.5
70589  ,2.773e-02   ,305  ,1688.3  ,-74.992
70590  ,3.134e-02   ,305  ,1688.3  ,-76.484
70591  ,2.806e-02   ,305  ,1686.1  ,-74.992
70596  ,3.863e-02   ,305  ,1688.3  ,-73.5
70605  ,2.745e-02   ,305  ,1867.9  ,-73.5
70606  ,2.426e-02   ,305  ,1865.7  ,-74.992
70607  ,1.087e-02   ,305  ,2759.1  ,-74.992
70618  ,1.556e-02   ,305  ,2756.9  ,-76.484
70621  ,1.316e-02   ,305  ,2756.9  ,-74.992
70622  ,1.334e-02   ,305  ,2756.9  ,-73.5
70624  ,3.838e-02   ,305  ,2426.3  ,-74.992
70639  ,3.783e-02   ,305  ,2428.5  ,-74.992
70640  ,4.880e-02   ,305  ,2428.5  ,-76.484
70643  ,2.707e-02   ,305  ,2089.1  ,-74.992
70648  ,3.094e-02   ,305  ,2091.2  ,-76.484
70651  ,3.334e-02   ,305  ,2222.6  ,-76.484
70652  ,2.510e-02   ,305  ,2222.6  ,-74.992
70660  ,2.367e-02   ,305  ,2220.4  ,-74.992
70661  ,2.802e-02   ,305  ,2222.6  ,-73.5
70664  ,2.576e-02   ,305  ,1027  ,-73.5
70668  ,4.832e-02   ,305  ,2384.7  ,-74.992
70669  ,4.350e-02   ,305  ,2384.7  ,-73.5
70678  ,2.583e-02   ,305  ,2297.1  ,-74.992
70679  ,3.519e-02   ,305  ,2297.1  ,-76.484
70680  ,2.465e-02   ,305  ,2294.9  ,-74.992
70692  ,4.343e-02   ,305  ,1543.8  ,-76.484
70702  ,3.514e-02   ,305  ,1546  ,-74.992
70707  ,2.626e-02   ,305  ,1543.8  ,-73.5
70712  ,4.128e-01   ,305  ,2954  ,-74.992
70713  ,5.197e-01   ,305  ,2954  ,-73.5
70719  ,5.337e-02   ,305  ,2708.8  ,-76.484
70720  ,4.137e-02   ,305  ,2708.8  ,-74.992
70722  ,4.159e-02   ,305  ,2706.6  ,-74.992
70727  ,4.307e-01   ,305  ,2956.2  ,-74.992
70728  ,5.168e-01   ,305  ,2954  ,-76.484
70731  ,2.231e-02   ,305  ,1405.8  ,-74.992
70736  ,3.114e-02   ,305  ,1403.6  ,-76.484
70737  ,2.327e-02   ,305  ,1403.6  ,-74.992
70740  ,2.679e-02   ,305  ,1403.6  ,-73.5
70751  ,2.452e-02   ,305  ,2242.3  ,-74.992
70760  ,2.948e-02   ,305  ,2244.5  ,-73.5
70762  ,2.425e-02   ,305  ,1673  ,-74.992
70765  ,2.394e-02   ,305  ,1675.2  ,-74.992
70766  ,2.779e-02   ,305  ,1675.2  ,-73.5
70769  ,2.378e-02   ,305  ,1108  ,-74.992
70770  ,3.185e-02   ,305  ,1105.8  ,-76.484
70771  ,2.424e-02   ,305  ,1105.8  ,-74.992
70775  ,2.664e-02   ,305  ,2299.3  ,-74.992
70781  ,2.687e-02   ,305  ,1613.9  ,-73.5
70785  ,3.961e-02   ,305  ,2345.3  ,-76.484
70786  ,3.032e-02   ,305  ,2345.3  ,-74.992
70789  ,3.143e-02   ,305  ,1613.9  ,-76.484
70799  ,2.672e-02   ,305  ,2262  ,-74.992
70800  ,3.452e-02   ,305  ,2262  ,-76.484
70801  ,2.544e-02   ,305  ,2259.9  ,-74.992
70824  ,2.303e-02   ,305  ,2054  ,-74.992
70827  ,3.131e-02   ,305  ,2051.8  ,-76.484
